physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
261.7744272616435,261.7744272616435,261,retrograde,direct,2391289.548400822
131.15250798459203,491.15250798459203,491,direct,retrograde,2391830.023254565
114.7066166586046,114.7066166586046,114,retrograde,direct,2391873.1571281087
352.4212100541953,712.4212100541953,712,direct,retrograde,2392417.81126945
336.35628229793195,336.35628229793195,336,retrograde,direct,2392459.5720040016
199.9911517206287,559.9911517206287,559,direct,retrograde,2392997.6415637163
184.15482512845978,184.15482512845978,184,retrograde,direct,2393039.668841659
62.254057989426805,422.2540579894268,422,direct,retrograde,2393584.2135302033
45.75720717347538,45.75720717347538,45,retrograde,direct,2393627.027272878
274.5861205588378,634.5861205588378,634,direct,retrograde,2394168.15382185
259.2992889967489,259.2992889967489,259,retrograde,direct,2394209.04045406
129.0160000030784,489.0160000030784,489,direct,retrograde,2394749.6851643
112.55293011856892,112.55293011856892,112,retrograde,direct,2394792.8177468292
350.06630713271977,710.0663071327198,710,direct,retrograde,2395337.434116641
334.0201668762736,334.0201668762736,334,retrograde,direct,2395379.1351753073
197.68395616845783,557.6839561684578,557,direct,retrograde,2395917.20819176
181.81895805868265,181.81895805868265,181,retrograde,direct,2395959.3119971035
60.06628777303617,420.06628777303615,420,direct,retrograde,2396503.886533996
43.581888746962605,43.581888746962605,43,retrograde,direct,2396546.69649442
272.1000030652452,632.1000030652451,632,direct,retrograde,2397087.6369422358
256.8171215490425,256.8171215490425,256,retrograde,direct,2397128.5346214715
126.85725296881604,486.85725296881606,486,direct,retrograde,2397669.3702172106
110.37871773389014,110.37871773389014,110,retrograde,direct,2397712.4897253523
347.7068629543448,707.7068629543448,707,direct,retrograde,2398257.073297281
331.6841956414059,331.6841956414059,331,retrograde,direct,2398298.724164605
195.3706481150036,555.3706481150036,555,direct,retrograde,2398836.7593355775
179.4839333379728,179.4839333379728,179,retrograde,direct,2398878.9350105263
57.88893150176447,417.8889315017645,417,direct,retrograde,2399423.5508395145
41.41635450333632,41.41635450333632,41,retrograde,direct,2399466.3476808667
269.6136647497728,629.6136647497729,629,direct,retrograde,2400007.126251558
254.3301044805328,254.3301044805328,254,retrograde,direct,2400048.0253399387
124.71954010347224,484.71954010347224,484,direct,retrograde,2400589.0690389555
108.23039112171126,108.23039112171126,108,retrograde,direct,2400632.1845913436
345.33548333158535,705.3354833315854,705,direct,retrograde,2401176.6995102167
329.34432768282556,329.34432768282556,329,retrograde,direct,2401218.3130042767
193.08403425727818,553.0840342572782,553,direct,retrograde,2401756.3068358917
177.17233633317935,177.17233633317935,177,retrograde,direct,2401798.541533094
55.71135372196652,415.71135372196653,415,direct,retrograde,2402343.2162386347
39.24338069322261,39.24338069322261,39,retrograde,direct,2402385.982930068
267.13100602615634,627.1310060261563,627,direct,retrograde,2402926.639215869
251.83940686403452,251.83940686403452,251,retrograde,direct,2402967.542066278
122.57099706418559,482.5709970641856,482,direct,retrograde,2403508.7661101352
106.07541873998875,106.07541873998875,106,retrograde,direct,2403551.892776437
342.9366604291577,702.9366604291577,702,direct,retrograde,2404096.3050694345
326.98091222890304,326.98091222890304,326,retrograde,direct,2404137.889327824
190.79241486607086,550.7924148660709,550,direct,retrograde,2404675.854698086
174.8481378716395,174.8481378716395,174,retrograde,direct,2404718.140530668
53.51299884413068,413.51299884413066,413,direct,retrograde,2405262.8907472445
37.04549797684732,37.04549797684732,37,retrograde,direct,2405305.6110324645
264.6559705480464,624.6559705480464,624,direct,retrograde,2405846.171790609
249.36014435663088,249.36014435663088,249,retrograde,direct,2405887.0819376623
120.42257939040287,480.42257939040286,480,direct,retrograde,2406428.446976849
103.9277182451157,103.9277182451157,103,retrograde,direct,2406471.5901683094
340.5602237918952,700.5602237918952,700,direct,retrograde,2407015.8983048126
324.6445757998881,324.6445757998881,324,retrograde,direct,2407057.44227992
188.5306790820528,548.5306790820528,548,direct,retrograde,2407595.424556777
172.54939097276915,172.54939097276915,172,retrograde,direct,2407637.7495368905
51.333521336249476,411.3335213362495,411,direct,retrograde,2408182.588360546
34.868245178118634,34.868245178118634,34,retrograde,direct,2408225.257205014
262.1748478685252,622.1748478685251,622,direct,retrograde,2408765.6926312465
246.87962216466804,246.87962216466804,246,retrograde,direct,2408806.623820006
118.27520105137998,478.27520105138,478,direct,retrograde,2409348.1083673676
101.78362840929663,101.78362840929663,101,retrograde,direct,2409391.2734909244
338.1540211338176,698.1540211338177,698,direct,retrograde,2409935.4665549193
322.2705411544581,322.2705411544581,322,retrograde,direct,2409976.971816588
186.2474207147172,546.2474207147172,546,direct,retrograde,2410515.0143347904
170.22877205573732,170.22877205573732,170,retrograde,direct,2410557.3736674003
49.130498982357736,409.1304989823577,409,direct,retrograde,2411102.291990781
