physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
20.538074052710524,20.538074052710524,20,retrograde,direct,2297172.00976828
20.610142449261144,380.61014244926116,380,direct,retrograde,2297176.601133154
20.096805031783354,20.096805031783354,20,retrograde,direct,2297186.224632214
20.173893064270448,380.17389306427043,380,direct,retrograde,2297190.5760859
19.343252078697322,19.343252078697322,19,retrograde,direct,2297201.2193227075
19.36875610258864,379.36875610258863,379,direct,retrograde,2297203.8153708214
18.180183120799295,18.180183120799295,18,retrograde,direct,2297215.955046379
18.18846995660852,378.1884699566085,378,direct,retrograde,2297217.7535936953
16.90508062769205,16.90508062769205,16,retrograde,direct,2297230.406384968
16.905266457714102,376.9052664577141,376,direct,retrograde,2297230.87320703
15.336616237811397,15.336616237811397,15,retrograde,direct,2297244.8435074715
15.337487911130545,375.33748791113055,375,direct,retrograde,2297245.673963514
14.1404495997096,14.1404495997096,14,retrograde,direct,2297257.9153030636
14.149071388138166,374.14907138813817,374,direct,retrograde,2297259.64127988
12.903775659739253,12.903775659739253,12,retrograde,direct,2297271.9398501636
12.949498435401638,372.94949843540167,372,direct,retrograde,2297275.3314591404
12.285806162470031,12.285806162470031,12,retrograde,direct,2297285.1210881155
12.345903792731024,372.345903792731,372,direct,retrograde,2297288.961191656
11.797448470422523,11.797448470422523,11,retrograde,direct,2297299.1128980434
11.903267639503248,371.90326763950327,371,direct,retrograde,2297304.911955786
11.74100405018755,11.74100405018755,11,retrograde,direct,2297312.515244727
11.792828216196758,371.79282821619677,371,direct,retrograde,2297318.4174388526
11.766436009710489,11.766436009710489,11,retrograde,direct,2297324.7507349243
11.7670363498875,371.7670363498875,371,direct,retrograde,2297326.3629238596
11.701994297571595,11.701994297571595,11,retrograde,direct,2297334.407149245
11.763918325513668,371.76391832551366,371,direct,retrograde,2297339.9825435393
11.53558424269882,11.53558424269882,11,retrograde,direct,2297348.039469866
11.64872065157259,371.6487206515726,371,direct,retrograde,2297353.6241693664
11.002038821087325,11.002038821087325,11,retrograde,direct,2297363.8311700774
11.056605458815673,371.0566054588157,371,direct,retrograde,2297367.3460452426
10.185326400910915,10.185326400910915,10,retrograde,direct,2297377.8275395017
10.220959492286353,370.22095949228634,370,direct,retrograde,2297380.807748433
8.831312775173371,8.831312775173371,8,retrograde,direct,2297393.2020897763
8.83540444020705,368.83540444020707,368,direct,retrograde,2297394.4883756805
7.332830682533968,7.332830682533968,7,retrograde,direct,2297407.7197754085
7.332841997405225,367.33284199740524,367,direct,retrograde,2297407.9087893534
5.753757047096029,5.753757047096029,5,retrograde,direct,2297421.4898900148
5.756087171252384,365.7560871712524,365,direct,retrograde,2297422.5507331025
4.347261383395194,4.347261383395194,4,retrograde,direct,2297434.984977088
4.374048967657185,364.3740489676572,364,direct,retrograde,2297437.654874808
3.3963313682478375,3.3963313682478375,3,retrograde,direct,2297448.5975227477
3.4443593309455327,363.44435933094553,363,direct,retrograde,2297451.895683212
2.735627903322583,2.735627903322583,2,retrograde,direct,2297462.1707571167
2.845756890200772,362.8457568902008,362,direct,retrograde,2297467.489695592
2.5572591054056977,2.5572591054056977,2,retrograde,direct,2297475.9266941007
2.6258178334959275,362.62581783349594,362,direct,retrograde,2297481.2742946194
2.5204522798960323,2.5204522798960323,2,retrograde,direct,2297489.435728985
2.532582356180677,362.5325823561807,362,direct,retrograde,2297494.0916046835
2.528843899823858,2.528843899823858,2,retrograde,direct,2297497.168800193
2.5677269796358977,362.5677269796359,362,direct,retrograde,2297503.3859288897
2.447459779178889,2.447459779178889,2,retrograde,direct,2297510.7112528337
2.548479573742336,362.5484795737423,362,direct,retrograde,2297516.689052348
2.0627514458701177,2.0627514458701177,2,retrograde,direct,2297526.6882662
2.1296044176898756,362.12960441768985,362,direct,retrograde,2297530.8030551085
1.550761781446843,1.550761781446843,1,retrograde,direct,2297540.233159433
1.60443311541174,361.6044331154117,361,direct,retrograde,2297543.861995103
0.3901779042932581,0.3901779042932581,0,retrograde,direct,2297556.0586867044
0.4027770365789717,360.402777036579,360,direct,retrograde,2297558.0444737514
359.2976910482632,359.2976910482632,359,retrograde,direct,2297569.8436879544
359.2997640616939,719.2997640616938,719,direct,retrograde,2297570.953495444
357.6678812658028,357.6678812658028,357,retrograde,direct,2297585.1025133403
357.66790276798855,717.6679027679886,717,direct,retrograde,2297585.3300262876
356.4179539275008,356.4179539275008,356,retrograde,direct,2297598.038578077
356.42287569764346,716.4228756976435,716,direct,retrograde,2297599.5351156825
355.1072402362823,355.1072402362823,355,retrograde,direct,2297612.1491847383
355.1275840674843,715.1275840674843,715,direct,retrograde,2297614.5255860398
