directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
102.7,102.7,102,direct,2358191.9176216093,5272143272
102.80000000000001,102.80000000000001,102,direct,2358195.0268319887,5272411907
102.9,102.9,102,direct,2358198.062405078,5272674181
103,103,103,direct,2358201.0325710503,5272930803
103.10000000000001,103.10000000000001,103,direct,2358203.942799614,5273182247
103.2,103.2,103,direct,2358206.802788841,5273429350
103.30000000000001,103.30000000000001,103,direct,2358209.6257228167,5273673251
103.4,103.4,103,direct,2358212.417651293,5273914474
103.5,103.5,103,direct,2358215.1802269793,5274153161
103.60000000000001,103.60000000000001,103,direct,2358217.917620094,5274389671
103.7,103.7,103,direct,2358220.6364605213,5274624579
103.80000000000001,103.80000000000001,103,direct,2358223.342921447,5274858417
103.9,103.9,103,direct,2358226.040917456,5275091524
104,104,104,direct,2358228.731842795,5275324020
104.10000000000001,104.10000000000001,104,direct,2358231.423057819,5275556541
104.2,104.2,104,direct,2358234.1100941403,5275788701
104.30000000000001,104.30000000000001,104,direct,2358236.8073746627,5276021746
104.4,104.4,104,direct,2358239.5191917503,5276256047
104.5,104.5,104,direct,2358242.246059452,5276491649
104.60000000000001,104.60000000000001,104,direct,2358244.9913897384,5276728845
104.7,104.7,104,direct,2358247.7618015916,5276968209
104.80000000000001,104.80000000000001,104,direct,2358250.5645836513,5277210369
104.9,104.9,104,direct,2358253.405589774,5277455832
105,105,105,direct,2358256.288745955,5277704937
105.10000000000001,105.10000000000001,105,direct,2358259.2183065773,5277958051
105.2,105.2,105,direct,2358262.2047024355,5278216075
105.30000000000001,105.30000000000001,105,direct,2358265.2649171054,5278480478
105.4,105.4,105,direct,2358268.4089254877,5278752120
105.5,105.5,105,direct,2358271.645759216,5279031783
105.60000000000001,105.60000000000001,105,direct,2358274.994901933,5279321149
105.7,105.7,105,direct,2358278.48291376,5279622513
105.80000000000001,105.80000000000001,105,direct,2358282.1382518695,5279938334
105.9,105.9,105,direct,2358285.991765996,5280271278
