physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
295.87170898236315,655.8717089823631,655,direct,retrograde,2371719.5226164274
284.6837640665572,284.6837640665572,284,retrograde,direct,2371782.705741683
14.764878081653746,374.76487808165376,374,direct,retrograde,2372527.709194881
2.616840801694099,2.616840801694099,2,retrograde,direct,2372591.4266990153
75.34308166518747,435.34308166518747,435,direct,retrograde,2373311.005346059
58.223077498984374,58.223077498984374,58,retrograde,direct,2373384.366268318
117.26817732951486,477.26817732951486,477,direct,retrograde,2374080.3751634667
98.22548263894923,98.22548263894923,98,retrograde,direct,2374158.8847276354
151.96509309610664,511.96509309610667,511,direct,retrograde,2374845.1100642206
132.46114059802306,132.46114059802306,132,retrograde,direct,2374925.8954210645
185.31854869276876,545.3185486927688,545,direct,retrograde,2375610.4823765233
166.2107816673848,166.2107816673848,166,retrograde,direct,2375691.043762748
222.18923149894508,582.1892314989451,582,direct,retrograde,2376381.9479407463
204.66013938949382,204.66013938949382,204,retrograde,direct,2376459.0142400097
270.65986536299323,630.6598653629933,630,direct,retrograde,2377168.8862713985
257.2410320776918,257.2410320776918,257,retrograde,direct,2377237.075317663
344.0169415547039,704.0169415547039,704,direct,retrograde,2377978.7796064997
333.7826786604289,333.7826786604289,333,retrograde,direct,2378038.990066481
55.030907712643355,415.03090771264334,415,direct,retrograde,2378771.714553396
39.43739908405668,39.43739908405668,39,retrograde,direct,2378841.924386955
102.48278778166838,462.4827877816684,462,direct,retrograde,2379545.0036642924
83.94256795612634,83.94256795612634,83,retrograde,direct,2379621.9058962557
139.1028461277111,499.10284612771113,499,direct,retrograde,2380310.815637733
119.66444073863565,119.66444073863565,119,retrograde,direct,2380390.9966260605
172.41586147965634,532.4158614796563,532,direct,retrograde,2381075.3725093566
153.04936683859992,153.04936683859992,153,retrograde,direct,2381156.3204870205
207.23920859412132,567.2392085941214,567,direct,retrograde,2381843.6469547963
188.89085760008044,188.89085760008044,188,retrograde,direct,2381922.5588372136
249.74292816689547,609.7429281668955,609,direct,retrograde,2382622.9256907525
234.3072174414844,234.3072174414844,234,retrograde,direct,2382695.4005457433
312.578079729525,672.5780797295249,672,direct,retrograde,2383425.5590719692
302.3095084769055,302.3095084769055,302,retrograde,direct,2383486.5461611673
30.778522476522816,390.7785224765228,390,direct,retrograde,2384229.432877494
17.326280095750615,17.326280095750615,17,retrograde,direct,2384295.519986838
86.04549645146018,446.04549645146017,446,direct,retrograde,2385008.498468101
68.31229860254273,68.31229860254273,68,retrograde,direct,2385083.2598532597
125.72540763317014,485.7254076331701,485,direct,retrograde,2385776.316286197
106.49625668413327,106.49625668413327,106,retrograde,direct,2385855.536733049
159.71962166082005,519.71962166082,519,direct,retrograde,2386540.7949460754
140.23026732973503,140.23026732973503,140,retrograde,direct,2386621.7312919656
193.36869731228526,553.3686973122852,553,direct,retrograde,2387306.9352666847
174.46997370406896,174.46997370406896,174,retrograde,direct,2387387.039467021
231.85045543037396,591.8504554303739,591,direct,retrograde,2388080.7110138945
214.9257780470714,214.9257780470714,214,retrograde,direct,2388156.401009228
284.73567711175735,644.7356771117574,644,direct,retrograde,2388873.0663724234
272.57773347508686,272.57773347508686,272,retrograde,direct,2388938.4509451007
2.1405593867989383,362.14055938679894,362,direct,retrograde,2389683.1088500116
350.99452080116123,350.99452080116123,350,retrograde,direct,2389745.0342533
67.40533015403108,427.40533015403105,427,direct,retrograde,2390470.433004841
50.893892956314176,50.893892956314176,50,retrograde,direct,2390542.4502163306
