directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
497.70000000000005,137.70000000000005,497,retrograde,2523150.30693563,19524548108
497.6,137.60000000000002,497,retrograde,2523154.7704619505,19524933757
497.5,137.5,497,retrograde,2523159.1255294764,19525310035
497.4,137.39999999999998,497,retrograde,2523163.400629727,19525679403
497.3,137.3,497,retrograde,2523167.629083098,19526044742
497.20000000000005,137.20000000000005,497,retrograde,2523171.8539680527,19526409772
497.1,137.10000000000002,497,retrograde,2523176.103613352,19526776941
497,137,497,retrograde,2523180.393468267,19527147585
496.9,136.89999999999998,496,retrograde,2523184.771490526,19527525846
496.8,136.8,496,retrograde,2523189.2728529735,19527914764
496.70000000000005,136.70000000000005,496,retrograde,2523193.939531917,19528317965
496.6,136.60000000000002,496,retrograde,2523198.8530287114,19528742491
496.5,136.5,496,retrograde,2523204.113266765,19529196975
496.4,136.39999999999998,496,retrograde,2523209.8482129755,19529692475
496.3,136.3,496,retrograde,2523216.346861687,19530253958
496.20000000000005,136.20000000000005,496,retrograde,2523224.1651495234,19530929458
496.1,136.10000000000002,496,retrograde,2523235.4289219873,19531902648
136.1,136.1,136,direct,2523264.158754872,19534384905
136.20000000000002,136.20000000000002,136,direct,2523275.298967214,19535347420
136.3,136.3,136,direct,2523282.9893324417,19536011867
136.4,136.4,136,direct,2523289.3152492456,19536558427
136.5,136.5,136,direct,2523294.85459754,19537037026
136.6,136.6,136,direct,2523299.8779135114,19537471041
136.70000000000002,136.70000000000002,136,direct,2523304.5350452494,19537873417
136.8,136.8,136,direct,2523308.9010047587,19538250636
136.9,136.9,136,direct,2523313.045022066,19538608679
137,137,137,direct,2523317.0220141285,19538952291
137.1,137.1,137,direct,2523320.8534273775,19539283325
137.20000000000002,137.20000000000002,137,direct,2523324.56729276,19539604203
137.3,137.3,137,direct,2523328.1903348616,19539917234
137.4,137.4,137,direct,2523331.7358866236,19540223570
137.5,137.5,137,direct,2523335.2118454073,19540523892
137.6,137.6,137,direct,2523338.630899406,19540819299
137.70000000000002,137.70000000000002,137,direct,2523342.0124429734,19541111464
137.8,137.8,137,direct,2523345.364375739,19541401071
137.9,137.9,137,direct,2523348.6898473147,19541688392
138,138,138,direct,2523352.0010480457,19541974480
138.1,138.1,138,direct,2523355.3097659005,19542260353
138.20000000000002,138.20000000000002,138,direct,2523358.6216025935,19542546495
138.3,138.3,138,direct,2523361.9396123732,19542833172
138.4,138.4,138,direct,2523365.270864019,19543120992
138.5,138.5,138,direct,2523368.6308334884,19543411293
138.6,138.6,138,direct,2523372.0311075253,19543705077
138.70000000000002,138.70000000000002,138,direct,2523375.4745603474,19544002591
138.8,138.8,138,direct,2523378.9758109143,19544305099
138.9,138.9,138,direct,2523382.553571711,19544614218
139,139,139,direct,2523386.2215106334,19544931128
139.1,139.1,139,direct,2523389.9918187135,19545256882
139.20000000000002,139.20000000000002,139,direct,2523393.8880681423,19545593518
139.3,139.3,139,direct,2523397.952339691,19545944671
139.4,139.4,139,direct,2523402.2182728383,19546313248
139.5,139.5,139,direct,2523406.740154058,19546703938
139.6,139.6,139,direct,2523411.6138369273,19547125025
139.70000000000002,139.70000000000002,139,direct,2523416.9559508585,19547586583
139.8,139.8,139,direct,2523422.984029785,19548107409
139.9,139.9,139,direct,2523430.198304111,19548730722
140,140,140,direct,2523440.063724022,19549583095
500,140,500,retrograde,2523473.822012397,19552499811
499.9,139.89999999999998,499,retrograde,2523483.8053253293,19553362369
499.8,139.8,499,retrograde,2523491.17460348,19553999075
499.70000000000005,139.70000000000005,499,retrograde,2523497.3807828277,19554535289
499.6,139.60000000000002,499,retrograde,2523502.9372590766,19555015368
499.5,139.5,499,retrograde,2523508.0437589935,19555456570
499.4,139.39999999999998,499,retrograde,2523512.8488895264,19555871733
