physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
273.20301039559297,273.20301039559297,273,retrograde,direct,2354997.140254792
317.38165400121375,677.3816540012137,677,direct,retrograde,2355276.71244438
307.53455894518055,307.53455894518055,307,retrograde,direct,2355396.894600138
353.51275728429613,713.5127572842962,713,direct,retrograde,2355679.7404012205
343.6141134695238,343.6141134695238,343,retrograde,direct,2355798.188587497
30.393722714936565,390.3937227149366,390,direct,retrograde,2356082.6729241787
20.413045289373258,20.413045289373258,20,retrograde,direct,2356200.2852193564
66.56954804880024,426.56954804880024,426,direct,retrograde,2356484.119959983
56.520792679433804,56.520792679433804,56,retrograde,direct,2356601.960903328
100.98383706717755,460.98383706717755,460,direct,retrograde,2356883.121431295
90.91454108553178,90.91454108553178,90,retrograde,direct,2357002.1028597467
133.40308271895518,493.40308271895515,493,direct,retrograde,2357280.0731032286
123.36176958981925,123.36176958981925,123,retrograde,direct,2357400.6440965384
164.241096984383,524.241096984383,524,direct,retrograde,2357675.5579364
154.25346484573623,154.25346484573623,154,retrograde,direct,2357797.6447071536
194.23376691487877,554.2337669148787,554,direct,retrograde,2358070.693514129
184.30393833013852,184.30393833013852,184,retrograde,direct,2358193.870208144
224.24221771017218,584.2422177101722,584,direct,retrograde,2358466.375047845
214.35960287225276,214.35960287225276,214,retrograde,direct,2358589.9205705617
255.13341409040112,615.1334140904012,615,direct,retrograde,2358863.5690093525
245.285830907752,245.285830907752,245,retrograde,direct,2358986.650082769
287.66360339557184,647.6636033955718,647,direct,retrograde,2359262.9998567766
277.8283704869792,277.8283704869792,277,retrograde,direct,2359384.770702523
322.23737079964576,682.2373707996458,682,direct,retrograde,2359664.732037816
312.3874336943734,312.3874336943734,312,retrograde,direct,2359784.632154109
358.5669862846047,718.5669862846047,718,direct,retrograde,2360067.836130319
348.65869010978173,348.65869010978173,348,retrograde,direct,2360186.1132989125
35.51341453743417,395.5134145374342,395,direct,retrograde,2360470.8379499046
25.52331139249747,25.52331139249747,25,retrograde,direct,2360588.3288641404
71.5903947625782,431.59039476257817,431,direct,retrograde,2360871.9740069704
61.536055469078114,61.536055469078114,61,retrograde,direct,2360989.839934841
105.79910025170872,465.79910025170875,465,direct,retrograde,2361270.771631524
95.72880099634132,95.72880099634132,95,retrograde,direct,2361389.9563637143
