physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
101.5074088091869,101.5074088091869,101,retrograde,direct,2358123.7339402605
106.54787842840197,466.547878428402,466,direct,retrograde,2358334.837576708
103.73709861744841,103.73709861744841,103,retrograde,direct,2358491.307515567
108.77487622733243,468.7748762273324,468,direct,retrograde,2358702.3373025935
105.96324012957157,105.96324012957157,105,retrograde,direct,2358858.79776017
110.99849360414845,470.99849360414845,470,direct,retrograde,2359069.780244125
108.18678086725278,108.18678086725278,108,retrograde,direct,2359226.3198359283
113.21944422075401,473.219444220754,473,direct,retrograde,2359437.334162485
110.40782890469646,110.40782890469646,110,retrograde,direct,2359593.8362297527
115.43837197746521,475.4383719774652,475,direct,retrograde,2359804.793539888
112.62777638786835,112.62777638786835,112,retrograde,direct,2359961.3626934923
117.65648390670226,477.65648390670225,477,direct,retrograde,2360172.3101884546
114.84738515769641,114.84738515769641,114,retrograde,direct,2360328.873902183
119.87471253693661,479.8747125369366,479,direct,retrograde,2360539.7390015377
117.06757453852373,117.06757453852373,117,retrograde,direct,2360696.3215235965
122.0933207650525,482.0933207650525,482,direct,retrograde,2360907.2547203274
119.28782537430712,119.28782537430712,119,retrograde,direct,2361063.8133056434
124.31216268778968,484.3121626877897,484,direct,retrograde,2361274.668268366
121.50775357077262,121.50775357077262,121,retrograde,direct,2361431.228172209
126.52986408828437,486.5298640882844,486,direct,retrograde,2361642.0892649256
123.72631400016479,123.72631400016479,123,retrograde,direct,2361798.7777387314
128.7461396212275,488.7461396212275,488,direct,retrograde,2362009.5622826684
125.94261895437451,125.94261895437451,125,retrograde,direct,2362166.230615996
130.95979778558996,490.95979778558996,490,direct,retrograde,2362376.981101998
128.15629495101777,128.15629495101777,128,retrograde,direct,2362533.7496319683
133.17050592478742,493.17050592478745,493,direct,retrograde,2362744.498370316
130.3665973690391,130.3665973690391,130,retrograde,direct,2362901.2726098793
135.3781299107073,495.3781299107073,495,direct,retrograde,2363111.924980456
132.5741060487316,132.5741060487316,132,retrograde,direct,2363268.8147078604
137.582741758821,497.582741758821,497,direct,retrograde,2363479.415229596
134.7786695959536,134.7786695959536,134,retrograde,direct,2363636.3457490774
139.78486314010922,499.7848631401092,499,direct,retrograde,2363846.8293230003
136.98137816068476,136.98137816068476,136,retrograde,direct,2364003.811667271
141.98527543513646,501.9852754351365,501,direct,retrograde,2364214.322691884
139.18302763424495,139.18302763424495,139,retrograde,direct,2364371.3182488903
144.18550576289968,504.18550576289965,504,direct,retrograde,2364581.70635835
141.38514253149333,141.38514253149333,141,retrograde,direct,2364738.725442892
146.38634278226715,506.38634278226715,506,direct,retrograde,2364949.1017666794
143.58853109720448,143.58853109720448,143,retrograde,direct,2365106.2382691484
148.58894121487663,508.5889412148766,508,direct,retrograde,2365316.560994517
145.79316514943366,145.79316514943366,145,retrograde,direct,2365473.6342530753
150.7926143740053,510.7926143740053,510,direct,retrograde,2365683.9657894783
147.99893683966866,147.99893683966866,147,retrograde,direct,2365841.1152710374
152.996937267782,512.996937267782,512,direct,retrograde,2366051.4707016395
150.2045269627013,150.2045269627013,150,retrograde,direct,2366208.632339526
155.20076908346877,515.2007690834688,515,direct,retrograde,2366418.8817087235
152.40914825435723,152.40914825435723,152,retrograde,direct,2366576.1635817243
157.40278416900324,517.4027841690032,517,direct,retrograde,2366786.373804761
154.61132001462647,154.61132001462647,154,retrograde,direct,2366943.6920581292
159.6022795832998,519.6022795832998,519,direct,retrograde,2367153.806305077
156.81072204678068,156.81072204678068,156,retrograde,direct,2367311.20891547
161.79833499197463,521.7983349919746,521,direct,retrograde,2367521.2799280565
159.00638009761022,159.00638009761022,159,retrograde,direct,2367678.7786712525
163.9909609759923,523.9909609759923,523,direct,retrograde,2367888.6524826325
161.19843021344423,161.19843021344423,161,retrograde,direct,2368046.2275879513
166.17974654931285,526.1797465493129,526,direct,retrograde,2368256.0203306396
163.3870817722399,163.3870817722399,163,retrograde,direct,2368413.761783612
168.36581831735992,528.36581831736,528,direct,retrograde,2368623.447143304
165.5733096449366,165.5733096449366,165,retrograde,direct,2368781.168365758
170.5502265742332,530.5502265742332,530,direct,retrograde,2368990.8114154274
167.75905731267346,167.75905731267346,167,retrograde,direct,2369148.66036342
172.73464488800627,532.7346448880063,532,direct,retrograde,2369358.28120617
169.94513361671758,169.94513361671758,169,retrograde,direct,2369516.127921805
174.92020078414333,534.9202007841434,534,direct,retrograde,2369725.6795901386
172.1328524541216,172.1328524541216,172,retrograde,direct,2369883.606659415
177.10744726899523,537.1074472689952,537,direct,retrograde,2370093.1760239974
174.32219485503322,174.32219485503322,174,retrograde,direct,2370251.1121089617
179.29642202037948,539.2964220203795,539,direct,retrograde,2370460.6221471336
176.5130366048373,176.5130366048373,176,retrograde,direct,2370618.619845315
